story,Crime_0,Crypto/net_0,Crypto/net_1,Crypto/net_2,Crypto/net_3,Crypto/net_4,Crypto/net_5,Crypto/net_6,Crypto/net_7,Crypto/net_8,Crypto/net_9,Crypto/net_10,Crypto/net_11,Crypto/net_12,Crypto/net_13,Inflation_0,Politics_0,Politics_1,Politics_2,Politics_3,Politics_4,Politics_5,Politics_6,Politics_7,Politics_8,Politics_9,Politics_10,Politics_11,Politics_12,Politics_13,Politics_14,Politics_15,Politics_16,Politics_17,Politics_18,Politics_19,Politics_20,Politics_21,Politics_22,Politics_23,Politics_24,Politics_25,Politics_26,Politics_27,Politics_28,Politics_29,Politics_30,Politics_31,Politics_32,Public services_0,Public services_1,Russia_0,Russia_1,Russia_2,Russia_3,Russia_4,Russia_5,Russia_6,Russia_7,Russia_8,Russia_9,Russia_10,Russia_11,Russia_12,Russia_13,Russia_14,Russia_15,Russia_16,Russia_17,Russia_18
358a032f9d1fb2f9d792623efeac246a916f4db5,-0.0007172467166429724,0.0033432533802640304,-0.0021726337888341176,0.0029815038191059635,-0.0029922469842725815,0.004108789896595183,-0.003197402668451424,5.6641552425822137e-05,0.004859723225193352,0.001023994008659637,-0.0004750973357489129,0.0011296314401315014,-0.0002995117506844965,0.001743523399636828,-0.003839804882830028,-0.0005606491749965912,0.000513184344121678,-0.0005205708847037625,-0.0006172041540291407,0.0006336835455267868,-0.0009839073709086129,-0.00015295649806512727,-0.00070775444231355,0.0005324347313718664,-0.0006852155086596501,-0.0005327422526407832,0.0005792678290404986,-0.0005860125318239793,0.0006339631183458423,-0.000654011783704715,0.0007646840444981808,-0.0009282761918191424,0.0007306430842705621,4.765726079270397e-06,0.0005034645163322505,-0.0007078698621095056,0.0005642886520354391,-0.0005101761221119981,0.0009137992180905041,-0.00021695608658165997,-0.0005822966283425367,-0.0007299081566482185,0.0008152759219929512,-1.5794957949641132e-05,0.0005556667549582848,-0.0006418065886650426,-0.0005944835826498563,0.000589944388297937,-0.0008246822033805418,0.00046111881331756445,0.0005481343699511049,0.002053320135717829,-0.0018668339861877413,-0.001573573620057749,-0.0021147582842260303,0.0028904526936812114,-0.0013010810755869305,0.0017775947859969422,-0.0005312601164278849,-0.001298279990241353,0.002035824651577591,-0.0017147601947221343,-0.002535759590608925,4.238243822542135e-05,-0.002963816618948006,0.001058009760121733,-0.0014853580679890003,0.0019106223298271318,-0.0012474578510233308,0.0010622320323377715
358a22bb1132752a51c2c2b4c42cabe966dcd153,-0.00041643605233100927,,,,,,,,,,,,,,,-0.0008686137339244507,0.0004992887492884375,-0.0004363418355228797,-0.0005103513878440043,0.0005776646857447687,-0.0008023812649032664,-0.00012588869018901645,-0.0005872523905083322,0.0004792375016903608,-0.0006056434387440051,-0.00046700507034652845,0.0004754895550675878,-0.0005433819604851866,0.0005000328423056754,-0.0005350961297549597,0.0006078221390431915,-0.0006977032429222223,0.0006916536036539694,2.461274567954109e-06,0.0004831208099452782,-0.0006219769620039597,0.0005010382621845723,-0.00041903857810906317,0.0007109614586679296,-0.0002474386779236444,-0.0004410848160786476,-0.0005983181328161513,0.0006789863919373213,5.668088530314803e-05,0.00046149036475453897,-0.0005131059530223068,-0.0003790924878227784,0.0005491624809875638,-0.0006806506355010351,0.0007672191625622172,0.001035431889777021,,,,,,,,,,,,,,,,,,,
35cf35aa18bfe862c1de3d92459d88217f11f74b,-0.00021745875689416943,,,,,,,,,,,,,,,,9.94138170887818e-05,-0.00011201225458191391,-0.00012489231161942052,0.0001748254794402834,-0.0002246129983439545,-6.519771259286668e-05,-0.00016417767256539286,0.0001299756383563689,-0.0001687191627373426,-0.00011252856056914555,0.00014266223835664843,-0.00017379601465968833,0.0002424935830248859,-0.00017945754568970615,0.00021481614251890493,-0.00026207562933543,0.0002380857479220615,-1.1694699381016032e-05,0.0001624100651150848,-0.00021763009024077862,0.0001444995699285504,-0.0001324602486718084,0.0002857151151021342,-6.631736597698049e-05,-0.00016997732540635012,-0.0002424303496697071,0.0002884114741436945,-3.811877863635659e-05,0.00025224004495328245,-0.00020990719855926176,-0.00032620938720362837,0.00013684228915616969,-0.0002770322768934641,,,0.0013049319299242269,-0.0014889758419105808,0.0016942843319972928,-0.001375357979642262,0.002212119460788328,-0.0012664793925545586,0.0013863975406707117,-0.000676921954641912,-0.0017475879469599476,0.001605660651135668,-0.0022349868593031026,-0.0020078766370801885,0.0005193919126719483,-0.0034162415193927866,0.0019348845524753554,-0.001041730742825055,0.0015142239575320485,-0.0010380152970074377,0.001138440551017601
35ff76a2ec1dca9d66b9f703058fc52b4d41a078,-0.0003707118591160821,,,,,,,,,,,,,,,,0.000443332126743608,-0.00041851001736763855,-0.000499607535205936,0.00047931681872687506,-0.0007998627392114955,-0.0001250204844774665,-0.000589984942318689,0.00046991041342932434,-0.0006451639453698705,-0.00043082686722591926,0.000504250169348881,-0.0005436198528999573,0.0005173892821328617,-0.00052802744954366,0.0006195088391815307,-0.0007325988578453377,0.0006745401326773568,2.3028824038991987e-05,0.00044531695102779375,-0.0006363472153318612,0.0004968257072904007,-0.0004353495332544895,0.0007506908056338839,-0.00022901874907787383,-0.0004508053902407236,-0.0006443985988282019,0.0007028625421742871,5.99798523337108e-05,0.0004994744898703966,-0.0005301635121543136,-0.00048446959456753275,0.0005231319612548145,-0.0006585595982942956,0.0004382515761009672,0.0006100074454440836,0.0005853487359363139,-0.00048298958110510725,-6.274195429465963e-05,-0.000547627423080211,0.0008236520939098784,-0.00041811464515602596,0.0005072406897576698,-0.0003271044943699833,-0.00046121755718441784,0.0007568713189233364,-0.000505341861536769,-0.0007452229755925373,-6.791450860563997e-05,-0.0006529371180858349,0.0003507778494783902,-0.0006661411239468286,0.0005765587124230784,-0.0007382877029185741,0.0005990763014969906
3641810ec00154f5b84567a48a73fd2068ee526d,-0.00024915372885126396,,,,,,,,,,,,,,,,5.858417498682502e-05,-6.4548958041345e-05,-8.619922742340326e-05,0.00010288546319368739,-0.00014129565984773694,-2.5845000942690364e-05,-9.538574300453211e-05,8.959446013768723e-05,-9.856686859675173e-05,-0.00010968627391442652,9.838060500900141e-05,-0.00010491981647056049,0.00010749650027029327,-0.00011778313204513448,0.00013538492258486148,-0.00017844056580127788,0.0001424510843943332,1.5626251742614306e-05,0.00010250993384241131,-0.00014285120916354894,0.00012286585682992526,-0.00012018641959692404,0.00019759401081726087,-5.2848164535758315e-05,-0.00011393306069272784,-0.00014408469866466144,0.00017814823324738103,-1.1409379224021494e-05,0.00011536668548837604,-0.00014232693462265132,-0.00013031710371294906,0.00015050360793461733,-0.00019030267751349045,0.0001816004078451916,0.00025602067404778355,,,,,,,,,,,,,,,,,,,
36a64e0b7859a7a554c911c5e3ba736ccd0f7064,-0.0002271391391401563,,,,,,,,,,,,,,,,0.00010904027237331252,-0.00010725338518391121,-0.00012782445077615004,0.00013369063037836832,-0.0002080405984343619,-5.6992661488428593e-05,-0.0001714610457179428,0.00014502854503421287,-0.0001686740927687232,-0.00013818327734672832,0.0001263227136551493,-0.00016624149651986973,0.00015854882368615523,-0.00014894104981423952,0.00018742620409364344,-0.0002030052130966379,0.00023041760934394782,9.088933961231763e-06,0.00015238470800752748,-0.00020119953493938543,0.00015133529887057895,-0.00011895048622472258,0.00024854382031843226,-7.101014342416495e-05,-0.00014398973121123573,-0.00023165528578635052,0.0002398900301298231,3.284132517870742e-06,0.00018489641154169519,-0.00019399975308109053,-0.00023698091675984547,0.00019166216420502273,-0.00025651254206317947,0.0002444747916595027,0.0002985157948094219,,,,,,,,,,,,,,,,,,,
36aa3c7357108b2fb61b6a8915c280497534f83a,-0.0012943690427784376,0.002040040373556737,-0.0021336908620169827,0.002669624913126757,-0.0014366760613743884,0.002668522150217011,-0.001970991654171425,0.00014735426071963976,0.003421922990977215,0.0013414149405436468,-2.831995095909219e-05,0.0005272589531594993,-0.00029257334755668294,0.001426812093994004,-0.0028746974951106823,,0.0009226823624182161,-0.0007661514023624287,-0.0008328285609965347,0.000876871030324963,-0.0011756683255514083,-0.0002536668144198762,-0.0008780087174092073,0.0006777262918491761,-0.0008688822424138922,-0.0006188885407220107,0.000656259982272446,-0.0007557488183820444,0.000867436407540004,-0.0007542570555861758,0.0008168601674427897,-0.0010535645886205626,0.0008967485824187198,-2.387060357926724e-05,0.0006197831016380151,-0.0007847124202650648,0.0006470802416168411,-0.0005536419454367395,0.0008979580992816733,-0.000351635702896916,-0.0005779374968884968,-0.0008174601504768845,0.0008739954912456082,3.565422968594879e-06,0.0005952006683875865,-0.0007275797879233326,-0.0004313180945600917,0.0007692579068958605,-0.0008232461049753103,0.0009167967532824505,-0.00012702131258178137,0.0002882446730827619,-0.00042512811403819077,-0.0005522552171103856,-0.00043345941386373774,0.0004049275638939643,-0.00019463414836000165,0.00040327734304734277,-0.00014959660538092854,-3.2425713724849826e-05,0.00028721321412866654,-8.510969665221193e-05,-0.0005116040957958879,-0.00011941548697729388,-0.000272677196248388,-1.2399469040109013e-05,-0.000755345055769489,0.00031767676476341056,-0.00023285911631302077,0.0004955197037246017
36af45d66982679ccfab352d2d86806fa073d594,-0.0001655536353254986,,,,,,,,,,,,,,,,0.0005621417214718105,-0.00047675800924475116,-0.0005744760736633514,0.0005998364925371195,-0.000909106195478449,-0.00011713463119194129,-0.0006890451105082158,0.0005305174951804881,-0.0007659421261298257,-0.0005623810901774988,0.0005380573696944552,-0.0005600866859352885,0.0004993130433300057,-0.0005934721825252289,0.0006383163557180257,-0.0007881886134768858,0.00073942315404645,3.112493878867062e-05,0.0005208867627487241,-0.0006730478513840959,0.0005272515509848014,-0.0004678869474696653,0.0008754855099556289,-0.00019750984729471918,-0.0004734679972325672,-0.0007052499782407048,0.0007097892954810513,6.849444198135576e-05,0.00042134468166393855,-0.0005683035315008638,-0.00025067444240352104,0.0006506492617238892,-0.000752278855623489,0.0011134455253077608,0.0012423479596062386,,,,,,,,,,,,,,,,,,,
36b32ebbbdf0bc2d6e24e406e1ae8e89dae948f7,-0.00033586066013980263,0.001507695855647225,-0.0009259050879027496,0.001412521449249497,-0.0016334368635613247,0.003939863718853157,-0.0009027502338876205,0.00019617318303861232,0.0033348828907041436,0.0008037704407914765,-0.0004683453545587698,0.00026674088262617116,0.00039791786762893166,0.002132396924452479,-0.0019615983027211513,-0.0011559056449214125,0.0005109248203485857,-0.000510552455459716,-0.0005870807014019446,0.0006405560550395107,-0.0008954624143109734,-0.00014467691410402787,-0.0006635418830700625,0.0005121024001726521,-0.0007064369798485636,-0.0005663010155807656,0.0005711091352679789,-0.0005320712514628669,0.0006018540567886289,-0.0006043629704833097,0.0006563360644949842,-0.0008616232897912856,0.0007236722460830017,1.3989442281932962e-05,0.0005429328083182418,-0.0006785606966669554,0.0005562929824400299,-0.00045436222894493575,0.0008038940402520357,-0.00025560310903980775,-0.0004924629488277469,-0.0006611239735698191,0.0007503314380868941,2.1316490626105007e-05,0.0005126393199800308,-0.0005975323246805268,-0.0003973457494684954,0.0006081592673184551,-0.0007831517646934797,0.0006332440323014148,0.0006041808271766043,0.000683091132894831,-0.0007480284831970527,0.0003044775176940521,-0.0006954078924787473,0.0010787335033913433,-0.00030495473839750164,0.0003716687711446541,-0.000371215803332033,-0.0005235140382468924,0.0009034278387766844,-0.0006662357489366235,-0.0008377951809874393,-0.00026717670647713736,-0.0011425996533899233,0.0008761830806656351,-0.0008699692906686493,0.00047974406604579095,-0.0007426294620229139,0.00046367820982666773
37be5319219f616a3715c988a4862255ffd1675f,-0.00030340494071618557,,,,,,,,,,,,,,,,0.0004201018388717039,-0.0004163762729880098,-0.0005049920778983042,0.0004910261916907645,-0.0008284943175812969,-0.0001224484030400564,-0.0006273621874300199,0.0004428376035968159,-0.0007031419224498057,-0.00045506162249337,0.0005062160377548558,-0.0004910015871128973,0.0005182684932064616,-0.000549402671963114,0.0005997106965619594,-0.0007391220038215348,0.0006732490311862185,-1.0755148704093284e-05,0.00045800370320302897,-0.0006344440491403535,0.0005006663637400143,-0.0004390466047090534,0.0007650147701435189,-0.0002057544860163954,-0.00044913041753328936,-0.0006567705984891409,0.0006820586607631429,3.318070521613697e-05,0.00044732430805868764,-0.0005493824531394337,-0.0002910037705295631,0.0006144686307777904,-0.0006822551632084031,0.0005254194264276112,0.0006701272239128603,0.0002038026410194074,-0.00023937678956358456,-0.00046725090463044217,-0.0002969764224511663,0.0003319372736288748,-0.00021664125100287696,0.0001412498820897287,-0.00010625064422154103,1.538788576651044e-05,0.00019882711208593184,-6.120980140167376e-05,-0.0003367432067801732,-7.15885841760485e-05,-0.00017956021163171004,-0.00011308638428579544,-0.00042326457920303484,-4.105032587268182e-05,-0.0004396109316839465,0.0001920157925075635
381db3afa847a67933f557547454592bbd354663,-0.00034006707794570343,0.0011734182382250298,-0.0010270107988957617,0.0012102675297639813,-0.0010585937165083878,0.00018995294388975082,-0.0021287827855964725,0.00020803727276927242,0.0026454908619294865,0.0003745837995798571,0.00012470411726437028,0.001057626845467181,-0.0003563912458443252,0.0016812734397656953,-0.0029818411042925215,,0.00037504294531955686,-0.0003446358660801434,-0.0004209913912641418,0.0004876615145271814,-0.0006517940943093405,-0.00016133362332385178,-0.000508006625099474,0.00041143250194507604,-0.0005388925421777151,-0.00030989057292828994,0.00038454309419610013,-0.0004459637102585013,0.0005513198889726862,-0.0004675361785879582,0.0004912330882433772,-0.0006183883124376171,0.0005877670338729477,-3.0629570911555343e-06,0.00041420044086686026,-0.000500119766270856,0.00036173560962553405,-0.0003497091006049375,0.0005969812254383636,-0.00024185255054960038,-0.0003921582879629912,-0.0005983173762775353,0.0005526121084415178,3.7076898871003904e-05,0.00044216531563672195,-0.0004782460661557405,-0.0003866382189709255,0.0007240196233895258,-0.0005427540404385114,0.0002116924226129194,0.00030904411424467694,0.00024612971619373603,-0.00020299101447923944,-0.0008250578606997126,-0.00039819872064481834,0.0004077634878152502,-0.00020290270952461466,0.0003503626368228027,-0.00012778071972569384,7.4942466608685e-05,0.00026779817107078305,2.964370034758178e-05,-0.0004679681378565697,-0.000427658854131865,-0.00036715789297280064,-8.096971204616602e-05,-0.0007114702547101658,5.2603368127192085e-05,-0.0006081908188791548,0.00021255702298455387
383bc13599d9c0623411f55a6c3aa01048c467d6,-0.0004336019307312895,,,,,,,,,,,,,,,-0.0006229603469315695,0.0008346623139923316,-0.0007607438499916772,-0.0007885308518589791,0.0008293284372034128,-0.0011904103037486437,-0.0001731434013901847,-0.000857229026542075,0.0006764390473036641,-0.0009052747873664645,-0.000674756000043309,0.0006621772922384029,-0.0007481361159494389,0.0007010046907626323,-0.0007498223796880665,0.0007957816156317222,-0.000949474158124119,0.0009151361060940194,3.2092569238564004e-05,0.0006397635464891774,-0.0008037251273795282,0.0006175811449816166,-0.0005542091402493696,0.0009939154992890274,-0.0002685756756315431,-0.0005603032755192105,-0.0008441660248527077,0.0008738220609637298,5.721585357909194e-05,0.0005912497851345536,-0.0006595957470657734,-0.0004778825806104805,0.0007286358815286843,-0.0008697171384800971,0.0009926912128268217,0.001169320147915225,,,,,,,,,,,,,,,,,,,
383cfe003c9b4cc0696373cfae804bb9037c88fd,-0.0007697346080035544,,,,,,,,,,,,,,,-9.690456033631011e-05,0.0006477199668684123,-0.0005757697751351397,-0.0006830542077871241,0.0007149950492355944,-0.0010702864253852651,-0.00011665937121658833,-0.0007759659408584196,0.0005511586261928221,-0.0007740130051470582,-0.0006545931448260465,0.000668407575019578,-0.0006489341644418821,0.0005857110289680294,-0.0006875558616608035,0.0007525204159474078,-0.0008193233992539104,0.0008095318226792579,-1.1107894368948335e-05,0.0005578023745031952,-0.0007404158752023708,0.0005905467543577005,-0.0005290292692479102,0.0008654283516724368,-0.0002637393556548398,-0.0005404830866636672,-0.0007253995739706179,0.0007778745077863271,8.525938848335237e-05,0.00044697035414524827,-0.000665867958796853,-0.00041491290999086123,0.0006179187437723321,-0.0008246850010035969,0.0013077220975787924,0.0014066238704351936,0.002765221275291807,-0.008384103771714514,0.04827734029533484,0.0002427739384934808,0.0021149931482077854,-0.009069204339389373,-0.0018592200650666434,-0.007195951126371031,-0.011952673422610558,0.0008420403849619049,-0.0114860562713606,-0.002044716336890126,6.830470823736452e-05,-0.01164005530262589,0.019275133995018706,7.1345948912966e-05,-0.0006806838367335046,-0.0007700141777278991,0.01473958242684235
385974062aaf87eda32aae2897229ddfece45378,-0.00011414591473318338,,,,,,,,,,,,,,,-0.0013986206248437474,0.0009320564701221851,-0.0008062369738453865,-0.0008588638570176405,0.0008768124690231808,-0.001274611973807331,-0.00019868278163657203,-0.0009311776910158002,0.0006909517493264858,-0.0009784857177062398,-0.0007614662146518817,0.0007721525467495336,-0.0008004547383038738,0.000717345196731982,-0.0008082827298443463,0.0008687634632824892,-0.0009520327059660777,0.0009484812467363204,-1.7824161295938368e-05,0.0006679781666005101,-0.0008886717931965354,0.0006833813291385741,-0.0006189637217987674,0.000956955835811159,-0.00033486289360066667,-0.0006092960404444354,-0.0008387710930712572,0.0008581112813779791,4.330176405189475e-05,0.000584950620454202,-0.0007316797229752612,-0.00041276622432090003,0.0008016956160579118,-0.0008632819660194966,0.0015373124102250073,0.0016019881145213043,0.002673199817312365,-0.005197992649820714,0.020980421717569864,-0.0008788761107599054,0.0016770153929179898,-0.00471553664429011,-0.00012926930606232641,-0.004422421437927985,-0.005552130460947198,0.0018293955737302661,-0.004849381866474715,-0.0012005864024182274,-0.00047305320256773675,-0.0041489399535982584,0.007765393089464602,-0.0017112471080709098,0.0008023484777024354,-0.0008256500093777814,0.007511244088675475
